budget,action,adventure,fantasy,science fiction,crime,drama,thriller,animation,family,western,comedy,romance,horror,mystery,history,war,music,documentary,foreign,tv movie,id,popularity,production_companies,production_countries,weekday,day,month,year,revenue,runtime,title,vote_average,vote_count,weighted_rating
50000000,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,15268,8.139676,2,4,5,27,2,2009,12764201,97,Street Fighter: The Legend of Chun-Li,3.9,112,6.98617394074546
49000000,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,10796,21.746245,4,1,5,02,11,2001,72700000,87,The One,5.7,437,6.9776663914769825
49000000,1,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,9548,2.808428,2,1,3,11,7,1990,20423389,104,The Adventures of Ford Fairlane,6.2,71,6.997734434206852
50000000,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,18947,31.02233,6,3,3,01,4,2009,36348784,116,The Boat That Rocked,7.2,666,7.005189745188186
48000000,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1900,25.170217,5,2,3,27,12,2000,207515725,147,Traffic,6.9,562,6.997801423988733
48000000,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,89,80.972475,2,1,3,24,5,1989,474171806,127,Indiana Jones and the Last Crusade,7.6,3152,7.067178175618073
0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,96724,26.38704,3,2,4,06,9,2012,68929150,130,Anna Karenina,6.5,639,6.987538515542727
49000000,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,198184,116.700319,8,3,3,04,3,2015,104399548,120,Chappie,6.6,3062,6.956353788040767
73000000,0,0,0,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,9481,33.884459,2,1,4,04,11,1999,151493655,118,The Bone Collector,6.5,826,6.984008363664524
48000000,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4547,53.043124,2,1,5,29,3,2002,196397415,111,Panic Room,6.5,1267,6.975882285757795
0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,53953,0.716764,0,0,2,08,8,2006,0,0,The Tooth Fairy,4.3,13,6.998596729700556
75000000,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,6415,34.973086,6,1,1,27,9,1999,108000000,114,Three Kings,6.6,692,6.989226218278063
50000000,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,181283,40.371098,3,4,7,15,3,2015,3324330,137,Child 44,6.1,547,6.980729635573648
48000000,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,9896,18.60049,3,2,1,30,7,2001,85498534,112,Rat Race,6.0,518,6.979700603495571
48000000,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,167,30.920075,4,3,1,22,10,2001,50315140,120,K-PAX,7.1,695,7.002704806382564
0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,11232,11.940711,2,1,2,25,12,2001,0,118,Kate & Leopold,6.0,418,6.983554961051223
48000000,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1636,19.348007,3,1,4,19,10,2000,90383208,93,Bedazzled,5.6,512,6.971903417999373
58000000,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,2148,8.59075,3,1,5,14,12,1984,25928721,127,The Cotton Club,6.6,68,6.998914951332376
55000000,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,5176,48.801089,4,1,4,06,9,2007,70016220,122,3:10 to Yuma,6.9,1188,6.995463571101268
48000000,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,260346,88.844777,9,2,2,16,12,2014,325771424,109,Taken 3,6.1,2200,6.927205882352941
48000000,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1389,16.000178,2,1,5,26,6,1998,77745568,123,Out of Sight,6.5,333,6.993427545099277
47000000,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,9894,19.525659,1,1,1,10,6,1996,102825796,96,The Cable Guy,5.7,594,6.969828866140502
0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7504,1.246883,1,2,3,16,9,1998,528972,101,Earth,6.6,9,6.999856051821344
47000000,1,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,8592,7.859226,1,1,5,15,6,1990,103738726,103,Dick Tracy,5.9,251,6.989065779573087
48000000,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,913,18.102572,2,1,5,06,8,1999,124305181,113,The Thomas Crown Affair,6.6,339,6.994648565452464
48000000,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,11091,7.226115,1,1,5,19,10,2001,35743308,132,Riding in Cars with Boys,6.5,103,6.99794845237621
15000000,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1368,63.071046,1,1,5,22,10,1982,125212904,93,First Blood,7.2,1488,7.011235276351556
0,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,593,24.132271,3,1,1,20,3,1972,0,167,Solaris,7.7,357,7.009855266790236
47000000,0,0,1,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,5393,10.410933,4,2,4,14,9,2006,38085778,75,Happily N'Ever After,4.6,104,6.990057361376674
47000000,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,9095,6.067212,2,1,5,23,2,1996,12379402,104,Mary Reilly,5.7,74,6.996163356464865
38000000,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,8874,15.401855,1,1,4,19,6,1997,299288605,105,My Best Friend's Wedding,6.3,584,6.984021263289556
0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,11467,10.698929,3,1,2,17,7,2001,0,102,America's Sweethearts,5.5,252,6.985030888642483
46000000,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,320,41.322708,3,1,5,24,5,2002,113714830,118,Insomnia,6.8,1148,6.991219213706593
46000000,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,199,25.6713,2,1,4,21,11,1996,150000000,111,Star Trek: First Contact,7.0,661,7.0
47000000,1,0,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,20533,22.581313,1,1,5,18,6,2010,10539000,80,Jonah Hex,4.4,420,6.9570416994492525
46000000,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,10684,12.971122,1,1,4,04,7,1996,100860818,117,Courage Under Fire,6.2,232,6.992644261255549
45000000,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1624,26.721386,2,1,5,21,3,1997,181000000,86,Liar Liar,6.4,1424,6.967665758401453
25000000,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,325789,24.672234,1,1,3,13,7,2016,15436808,127,The Infiltrator,6.6,573,6.9910374222813125
46000000,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,113464,0.146783,3,2,1,04,5,1981,5200000,140,Inchon,6.5,2,6.999960003199744
46000000,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,888,28.964162,3,1,4,26,5,1994,341631208,91,The Flintstones,5.0,543,6.957483459264769
45000000,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,82675,49.353524,6,1,4,27,9,2012,376141306,91,Taken 2,6.1,2757,6.910606333537486
48000000,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,4256,36.585509,2,1,5,24,10,2003,220673217,84,Scary Movie 3,5.8,912,6.957764742204384
45000000,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1493,32.624355,4,1,4,14,12,2000,212000000,111,Miss Congeniality,6.1,961,6.966684642348137
45000000,1,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,88751,53.090422,2,1,4,10,7,2008,101702060,93,Journey to the Center of the Earth,5.8,1309,6.940294195902543
40000000,0,0,0,0,0,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,11130,30.002907,1,1,5,06,8,2004,95149435,113,The Princess Diaries 2: Royal Engagement,6.0,697,6.972876211230883
45000000,0,0,0,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,9944,17.923254,1,1,4,16,12,1993,195268056,141,The Pelican Brief,6.3,371,6.989763903669544
45000000,0,0,0,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,10731,17.746719,3,1,3,20,7,1994,117615211,119,The Client,6.4,278,6.993401376691193
45000000,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,7350,31.305336,3,1,2,25,12,2007,175372502,97,The Bucket List,7.0,1111,7.0
45000000,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,9869,19.637704,2,1,4,04,6,1992,178051587,117,Patriot Games,6.3,433,6.988082412613533
43000000,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,4379,10.411996,4,2,5,13,5,2005,154749918,101,Monster-in-Law,5.6,406,6.97762733212627
46000000,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,146233,88.496873,3,1,3,18,9,2013,122126687,153,Prisoners,7.9,3085,7.098860601744704
45000000,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2034,52.081131,5,2,5,05,10,2001,104876233,122,Training Day,7.3,1634,7.018405046181572
45000000,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,926,30.816341,2,1,4,23,12,1999,90683916,102,Galaxy Quest,6.9,710,6.997238428626994
45000000,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,4248,35.376971,4,2,3,04,7,2001,141220678,83,Scary Movie 2,5.4,982,6.9395273650989155
45000000,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,64328,17.047276,1,1,2,22,11,2011,165184237,103,The Muppets,6.5,501,6.990176855809576
45000000,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,36647,43.815492,4,1,5,21,8,1998,131183530,120,Blade,6.5,1905,6.9645976584278015
30000000,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7214,23.234651,3,2,5,14,1,2005,76669806,136,Coach Carter,7.3,496,7.005836209601506
45000000,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1537,17.270539,1,1,7,07,4,2002,94935764,89,Changing Lanes,5.9,299,6.986999486145697
45000000,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,9360,27.684779,6,3,5,11,4,1997,136885767,89,Anaconda,4.7,610,6.9452167122217885
45000000,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,6282,26.79781,2,1,7,30,7,2000,113916474,100,Coyote Ugly,5.8,575,6.973020527859238
40000000,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,508,37.073127,4,2,7,07,9,2003,244931766,135,Love Actually,7.0,1869,7.0
120000000,0,1,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,9487,87.350802,2,1,3,25,11,1998,363258859,95,A Bug's Life,6.8,2303,6.9831300589678795
35000000,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,768,26.134678,2,2,5,19,10,2001,74558115,122,From Hell,6.6,741,6.988485295831553
45000000,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2636,16.582709,3,2,5,07,10,1994,170362582,110,The Specialist,5.5,313,6.981452218227789
45000000,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,10478,10.731574,2,1,5,16,8,1996,53854588,135,Tin Cup,5.9,150,6.993439363817098
0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,27983,2.094151,2,1,3,24,4,1968,0,111,"Yours, Mine and Ours",6.2,26,6.999168864381044
45000000,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,9981,8.99269,1,1,5,13,5,2005,56070433,95,Kicking & Screaming,5.6,176,6.990212901175723
50000000,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,7453,51.742065,4,1,6,15,1,2005,104478416,109,The Hitchhiker's Guide to the Galaxy,6.6,1315,6.98001140034201
0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,15045,7.157635,3,1,7,12,12,2004,0,93,Fat Albert,4.3,69,6.992568510909889
45000000,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,7737,12.06538,4,5,4,20,9,2007,148412065,94,Resident Evil: Extinction,6.1,1292,6.955773619351894
40000000,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,232672,44.120328,4,1,3,21,5,2014,123494610,117,Blended,6.6,1006,6.984526647696685
45000000,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,17379,6.156015,1,1,5,13,1,2006,38399961,112,Last Holiday,6.4,119,6.997157530156455
45000000,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,8987,12.362876,3,1,5,30,9,1994,0,111,The River Wild,6.1,210,6.992502975009917
45000000,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,11359,11.095914,3,1,5,14,7,1995,0,96,The Indian in the Cupboard,5.9,134,6.994135434073367
45000000,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,82525,31.856589,3,1,5,06,7,2012,82966152,131,Savages,6.2,766,6.976216719708142
25000000,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,9759,24.459948,1,2,1,06,9,2004,56422687,94,Cellular,6.1,537,6.981074519324901
40000000,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,9486,28.029015,2,2,7,06,4,2003,160583018,88,Johnny English,6.0,852,6.967043168807055
50000000,0,1,1,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,9906,20.239061,4,1,4,27,7,2006,55181129,88,The Ant Bully,5.5,366,6.978356855633526
40000000,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,841,25.876582,1,1,5,14,12,1984,30925690,137,Dune,6.5,562,6.989007119943666
0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,4688,11.872841,2,1,5,14,9,2007,0,133,Across the Universe,7.1,410,7.001613537977174
35000000,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,4148,20.360549,6,2,5,19,12,2008,75225693,119,Revolutionary Road,6.7,796,6.990742750814079
55000000,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2207,32.31022,8,2,3,01,3,2006,65664721,105,16 Blocks,6.2,661,6.979392852967538
70000000,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,9381,27.568194,8,2,3,20,8,2008,72108608,101,Babylon A.D.,5.4,676,6.957875058420315
45000000,1,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,9625,6.250282,2,1,5,04,10,1996,0,92,The Glimmer Man,4.7,100,6.990836653386454
45000000,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,9304,11.120344,1,1,5,19,7,1996,0,117,Multiplicity,5.5,154,6.990816569929235
45000000,0,1,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,20856,13.707183,5,2,5,31,7,2009,57881056,86,Aliens in the Attic,5.3,244,6.983568372682617
35000000,0,0,0,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,5955,12.495436,5,1,2,09,1,2001,29400000,123,The Pledge,6.5,215,6.9957366646837205
45000000,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,9899,6.803965,2,1,7,25,12,2005,38058335,134,The Producers,6.1,151,6.994596636316648
45000000,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9826,9.025236,3,2,4,06,6,1996,17300889,100,The Phantom,4.7,136,6.987555697008275
57000000,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,21355,7.524671,2,1,1,11,12,2000,0,117,All the Pretty Horses,5.8,60,6.997126895450918
44000000,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,10858,3.770161,2,1,5,22,12,1995,13681765,192,Nixon,7.1,71,7.000283195724143
45000000,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,11439,21.118196,4,3,5,12,2,2010,60222298,128,The Ghost Writer,6.7,670,6.992169848071679
45000000,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,9457,6.513856,3,2,5,30,1,1998,11203026,106,Deep Rising,6.0,154,6.993877713286157
45000000,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,12412,11.387408,4,2,1,15,9,2008,9323833,160,Miracle at St. Anna,6.3,90,6.9974890394579505
110,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1494,9.950505,1,2,4,21,12,2006,0,114,Curse of the Golden Flower,6.6,203,6.996778161330001
45000000,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,13184,14.813057,7,1,4,21,8,2008,42487390,99,Bangkok Dangerous,5.0,332,6.973788094110217
40000000,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,2185,5.201688,1,1,5,05,4,2002,8493890,85,Big Trouble,6.3,80,6.997767145135566
45000000,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,6639,5.361699,2,1,4,04,10,2007,4607608,139,Love in the Time of Cholera,6.4,81,6.998062278218572
45000000,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,38153,3.848893,2,1,5,31,1,1997,2154540,103,Shadow Conspiracy,4.0,11,6.99868058054456
45000000,1,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,58233,35.6585,1,3,4,15,9,2011,160078586,101,Johnny English Reborn,6.0,1007,6.961279655477372
65000000,1,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,116977,5.258726,2,1,5,15,6,2012,73706,87,Foodfight!,2.3,28,6.994741889084225
44500000,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,68734,62.01056,3,1,4,11,10,2012,232324128,120,Argo,7.1,3423,7.012043063716004
44000000,1,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,5503,54.884297,1,1,5,06,8,1993,368875760,130,The Fugitive,7.2,1220,7.0093058733791
40000000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27573,33.747825,4,1,2,16,3,2010,136000000,110,The Bounty Hunter,5.5,858,6.950228169231959
44000000,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,819,16.245068,3,1,5,18,10,1996,165615285,147,Sleepers,7.3,715,7.0083414349601405
44000000,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1369,38.653969,2,1,2,21,5,1985,300400432,96,Rambo: First Blood Part II,6.3,864,6.9766161459944325
44000000,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,9623,3.937352,1,1,5,02,2,1996,0,118,The Juror,5.5,89,6.994678942963051
2600000,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,10895,46.007991,2,1,5,23,2,1940,84300000,88,Pinocchio,6.9,1355,6.994858660595712
44000000,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,10935,5.380124,2,1,3,19,11,1980,3484331,219,Heaven's Gate,6.4,55,6.998682897625224
50000000,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,834,49.020045,2,1,4,12,1,2006,111340801,106,Underworld: Evolution,6.4,1528,6.965440289505429
40000000,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,228066,24.821138,4,2,2,10,11,2015,34227298,109,Victor Frankenstein,5.6,685,6.962663032898579
43000000,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,711,19.043286,4,1,4,21,12,2000,80049764,136,Finding Forrester,7.0,302,7.0
43000000,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,10468,5.418921,1,1,4,06,4,2000,0,103,28 Days,6.0,208,6.991748651221834
45000000,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10027,25.999888,7,3,3,02,2,2005,50871113,103,Unleashed,6.6,518,6.991880241398229
43000000,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,11812,18.65632,1,1,5,12,4,2002,68696770,84,The Sweetest Thing,5.3,280,6.98117088607595
42000000,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,37233,23.736535,3,1,3,30,6,1993,270248367,154,The Firm,6.6,501,6.992141484647661
44000000,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37950,21.75433,3,1,6,01,5,2010,48190704,99,Charlie St. Cloud,6.8,566,6.995572244387077
40000000,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,27582,44.094856,5,1,4,13,1,2011,51070807,93,The Mechanic,6.3,1045,6.971913995008639
42000000,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,64688,62.714026,5,1,1,12,3,2012,201585328,109,21 Jump Street,6.7,4074,6.957962440668639
42000000,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,509,28.969151,4,2,4,13,5,1999,363889678,124,Notting Hill,7.0,1262,7.0
45000000,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,7443,31.789029,4,1,3,21,6,2000,224834564,84,Chicken Run,6.5,1150,6.978011472275334
42000000,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,5966,33.238296,2,1,5,16,1,2004,171963386,90,Along Came Polly,5.8,773,6.964008846467233
40000000,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,11066,6.420434,1,1,2,30,6,1992,70100000,117,Boomerang,5.4,134,6.991469722288533
43000000,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,136795,37.654688,6,1,4,27,6,2013,158674180,117,The Heat,6.5,1575,6.970366886171213
31115000,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,8095,13.244365,3,3,3,12,6,1963,71000000,248,Cleopatra,6.7,146,6.99825817227392
0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,87826,26.799913,3,1,4,11,10,2012,73100172,105,Here Comes the Boom,6.0,593,6.976829601844255
42000000,0,0,0,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,11560,14.046705,6,1,3,03,4,2002,63781810,115,High Crimes,6.1,184,6.993424396442186
42000000,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,25189,3.844926,2,1,5,15,11,1996,0,126,The Mirror Has Two Faces,6.5,47,6.999061763883899
32000000,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,2637,14.733513,1,1,5,25,1,2002,55157539,119,The Mothman Prophecies,6.1,305,6.989152341434499
42000000,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,18480,16.122168,1,1,3,08,7,2009,0,83,Brüno,5.4,518,6.9675209655929145
32000000,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,709,28.22119,1,2,5,07,7,1989,156167015,133,Licence to Kill,5.9,541,6.976700207509495
42000000,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,49730,45.151657,3,2,5,11,3,2011,89162162,100,Red Riding Hood,5.6,922,6.9502044595324435
60000000,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2749,15.205371,4,2,4,01,3,2001,56359980,120,15 Minutes,5.7,191,6.990143305148664
48000000,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,9607,14.587367,5,2,5,28,5,1993,20915465,104,Super Mario Bros.,4.0,232,6.972415979708307
42000000,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1830,34.828241,6,3,5,16,9,2005,24127895,122,Lord of War,7.0,1335,6.999999999999999
31000000,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,79,23.607392,2,1,4,19,12,2002,177394432,99,Hero,7.2,635,7.004954164228594
40000000,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,54054,19.438503,2,1,4,26,1,2012,36893721,91,One for the Money,5.3,388,6.974019221679534
44000000,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,228967,74.168016,2,1,4,25,12,2014,12342632,112,The Interview,6.1,2304,6.924055083504249
42000000,1,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,46528,7.349497,1,2,4,02,12,2010,11087569,100,The Warrior's Way,6.3,136,6.996212603437301
33000000,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,27936,7.663515,9,1,3,28,10,2009,14000000,100,Micmacs,6.8,148,6.998822968029266
41000000,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65,32.798571,2,1,5,08,11,2002,215000000,110,8 Mile,6.8,1626,6.987786374220685
0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,280391,5.794466,2,1,3,08,4,2015,0,100,Why I Did (Not) Eat My Father,5.3,125,6.9915422885572145
65000000,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,9476,36.670399,4,1,5,11,5,2001,117487473,132,A Knight's Tale,6.6,907,6.985996062840159
41000000,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,10610,14.653718,3,2,5,15,8,2003,0,88,The Medallion,5.3,281,6.9811043866935645
40000000,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,745,73.085576,4,1,5,06,8,1999,672806292,107,The Sixth Sense,7.7,3147,7.078264113404626
42000000,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,49527,34.041407,2,1,5,13,1,2012,46221189,102,Man on a Ledge,6.2,925,6.971456123432979
41000000,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,73937,9.419726,6,1,4,13,10,2011,7448385,100,The Big Year,5.6,248,6.986248415716097
8000000,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1885,28.456572,3,1,5,22,6,1984,90815558,126,The Karate Kid,6.9,891,6.996558649723842
40000000,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,168672,49.664128,3,1,4,12,12,2013,251171807,138,American Hustle,6.8,2807,6.979810838997374
